"","tax_yr","zip3","count","b_zip3","count_selfemp_only","b_zip3_selfemp_only"
"9971",2005,767,16269,0.0129079845104186,14292,0.112419700214133
"9972",2006,767,16363,0.0161339607651409,14332,0.136082474226804
"9973",2007,767,16597,0.0131951557510393,14587,0.110606060606061
"9974",2008,767,16775,0.01150521609538,14597,0.0962113659022931
"9975",2009,767,17003,0.015350232311945,14892,0.12719298245614
"9976",1996,768,7471,0.0129835363405167,7817,0.0621396540679052
"9977",1997,768,7398,0.0148688834820222,7813,0.0706033376123235
"9978",1998,768,7374,0.0157309465690263,7921,0.0759659462999345
"9979",1999,768,7293,0.0187851364321953,5826,0.0909694555112882
"9980",2000,768,7120,0.0192415730337079,5683,0.0917001338688086
"9981",2001,768,7044,0.0194491766042022,5555,0.0910299003322259
"9982",2002,768,7436,0.0178859601936525,5827,0.083858764186633
"9983",2003,768,7416,0.0190129449838188,5769,0.0874147551146931
"9984",2004,768,7407,0.0191710544079924,5698,0.0838747784997047
"9985",2005,768,7354,0.019717160728855,5632,0.086104513064133
"9986",2006,768,7199,0.0191693290734824,5531,0.0850801479654747
"9987",2007,768,7276,0.0225398570643211,5512,0.0948525159051475
"9988",2008,768,7167,0.0161852937072694,5465,0.0708180708180708
"9989",2009,768,7469,0.0203507832373812,5813,0.0954773869346734
"9990",1996,769,11016,0.0119825708061002,12567,0.0762564991334489
"9991",1997,769,10999,0.0110010000909174,12767,0.0721957040572792
"9992",1998,769,10834,0.0148606239616024,12718,0.0941520467836257
"9993",1999,769,10982,0.0194864323438354,9236,0.119887955182073
"9994",2000,769,10654,0.0180214004129904,8936,0.109090909090909
"9995",2001,769,10423,0.0218747001822892,8716,0.129325014180374
"9996",2002,769,11080,0.0244584837545126,9165,0.136523929471033
"9997",2003,769,10783,0.018084021144394,8874,0.103120042305658
"9998",2004,769,10752,0.0147879464285714,8891,0.085529854760624
"9999",2005,769,10791,0.0154758595125568,9002,0.0907608695652174
"10000",2006,769,10612,0.015359969845458,8812,0.0903547671840355
"10001",2007,769,10671,0.0139630774997657,8823,0.0807588075880759
"10002",2008,769,10612,0.01196758386732,8814,0.0700496414782129
"10003",2009,769,11582,0.0145916076670696,9692,0.0923497267759563
"10004",1996,770,228241,0.0161014015886716,244874,0.0974490878235044
"10005",1997,770,228814,0.0177130769970369,247939,0.104766582226128
"10006",1998,770,228980,0.0207004978600751,257585,0.118550383913163
"10007",1999,770,232179,0.0241322427954294,189905,0.132345993953137
"10008",2000,770,229525,0.0276222633700033,185432,0.14294733044733
"10009",2001,770,230469,0.0314575929951534,183547,0.152731256188249
"10010",2002,770,247140,0.0376143076798576,192265,0.168732869874576
"10011",2003,770,254032,0.0447581407066826,191778,0.183375266111864
"10012",2004,770,260475,0.0460082541510702,192428,0.17531745567324
"10013",2005,770,270165,0.049158847371051,196079,0.180298937022305
"10014",2006,770,265461,0.0521131164276485,188640,0.181665375372615
"10015",2007,770,266805,0.0551788759580967,187217,0.185933138837318
"10016",2008,770,268760,0.0443518380711415,186076,0.145187025736593
"10017",2009,770,280798,0.0586293349667733,191790,0.187518509237533
"10018",1996,772,3756,0.0236954206602769,4002,0.101366742596811
"10019",1997,772,3657,0.0374624008750342,3828,0.151884700665188
"10020",1998,772,3554,0.0453010692177828,3961,0.18677494199536
"10021",1999,772,3535,0.0537482319660538,2642,0.210176991150442
"10022",2000,772,4512,0.0438829787234043,3454,0.18609022556391
"10023",2001,772,4178,0.0385351842987075,3247,0.165128205128205
"10024",2002,772,4429,0.0465116279069767,3277,0.174428450465707
"10025",2003,772,3781,0.0592435863528167,2673,0.202348690153568
"10026",2004,772,3774,0.0468998410174881,2629,0.152717860224331
"10027",2005,772,3722,0.0505104782375067,2538,0.160409556313993
